URL,Title,Content
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86100,한국철도학회 2024 학생 철도 창의 작품전,한국철도학회 2024 학생 철도 창의 작품전 참가신청 자격 대학생 및 대학원생이면 누구나 1인 이상 5인 이하의 팀 구성 대학생 대학원생의 혼합팀 구성 불가 참가분야 철도관련 자유 주제 철도와 관련 있는 어떠한 주제 내용 이어도 무관함 주요일정 1 04 15 월 05 31 금 참가신청서 제출2 06 28 금 본선 진출 작품 선정 공고3 08 06 화 본선 평가 작품전시회 및 시상식 대회 준비 및 진행 사정에 따라 변동될 수 있음 참가신청서 제출 하단 공고문 안 및 주의사항 필독 제출기한 2024 04 15 월 05 31 금 기한엄수 제출방법 office railway or kr 이메일로 제출 제출서류 참가신청서 개인정보활용동의서 작품소개서 ppt 재학증명서 1개의 pdf파일로 제출 시상내역 국토교통부장관상 1팀 상장 및 상금 150만원 특허청장상 1팀 상장 및 상금 150만원 한국철도학회장상 1팀 상장 및 상금 100만원 후원기관장상 0팀 상장 및 상금 100만원 한국철도학회장상 0팀 상장 및 상금 50 70만원 기타사항 문의 및 제출처 한국철도학회 사무국 2024 학생 철도 창의 작품전 담당자 전화 02 794 5162 이메일 office railway or kr
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86101,2024 OWHC AP 유스포럼 논문 공모 및 학술대회,2024 OWHC AP 유스포럼 논문 공모 및 학술대회세계유산도시기구 아태지역사무처 OWHC AP 및 경주시는 사 이코모스 한국위원회와 함께 세계유산의 지속 가능한 발전 및 차세대 세계유산 전문가 양성을 위하여 아태지역 대학 원 생을 대상으로 세계유산의 지속 가능한 발전을 위한 접근성 제고 방안 을 주제로 유스포럼의 참가자를 다음과 같이 모집합니다 공모주제 모두의 유산 모두의 미래 Our Heritage Our Future 세계유산의 지속 가능한 발전을 위한 접근성 제고 방안 참가자격가 국내외 대학생 및 대학원 석사과정생 2인 이하로 구성된 팀 또는 개인나 전공 무관 단 수료 후 1년 내 가능 석 박사통합과정의 경우 2년 차까지 지원 가능 국내 국외 참가자 구분은 참가자의 국적이 아닌 소속 기관을 기준으로 함 참가신청가 신청방법 지원서 작성 후 E mail 제출나 접 수 처 이코모스 한국위원회 유스포럼 담당자 2024owhc gmail com 다 제출서류 지원서 및 연구계획서 붙임 서식 참조 공모전 시상내역 최우수상 1편 200만원 경주시장상 자료집 논문 수록 우수상 2편 100만원 경주시장상 자료집 논문 수록 장려상 4편 50만원 경주시장상 자료집 논문 수록 참가상 3편 참여증서 자료집 논문요약본 수록 향후 타 학술지 등 투고 가능 참가자 전원 참여증서 세계유산 전문가 컨설팅 특전 1 국내 참가자 수상 특전 경주시장상 제17차 OWHC 세계총회 참석 지원 상격에 따라 최대 2인 선발 본선 참가 경비 국내 교통편 등 지원 2 국외 참가자 수상 특전 경주시장상 본선 참가 경비 항공권 숙박 등 지원 경주 세계유산 투어 문 의 이코모스 한국위원회 유스포럼 담당자 Tel 02 720 4867 E mail 2024owhc gmail com
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86102,서울기거 뷰티 4기 대학생 서포터즈 모집,서울기거 뷰티 4기 대학생 서포터즈 모집 공모 주제 닥터샘킴 비타민C세럼피부생화학 박사님이자 성형외과 전문의인 김삼박사님이 개발한 이중기능성 비타민C세럼 화장품 서포터즈 분들을 모집합니다 특허받은 제품 공모 내용 마케팅 대외활동 서포터즈 지원 자격 재학 또는 휴학중인 대학생 SNS활동을 여러 방면으로 열심히 하고있는분 책임감이 강하고 아이디어가 넘치시는 분 K beauty에 관심있으신분 공지되는 일정에 맞춰 모든활동을 성실히 수행할수 있는분 모집 기간 24 4 12 24 4 22 지원 방법 구글 폼 작성하여 제출 https forms gle P81L8n86xC42u7fV9 활동 내용 닥터샘킴 by 서울리거 뷰티 제품 사용 후 매주 미션에 맞춰 블로그 SNS홍보 광고 아이디어 기획 총 1회 대외활동 혜택 닥터샘킴 비타민C세럼 제품 무상 제공 우수 최우수 활동인원에게 특별보상 제공 활동 수료증 제공
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86103,제22회 전국 중학생 관광외국어 말하기대회,제22회 전국 중학생 관광외국어 말하기대회 일시 2024년 6월 12일 수 14 00 장소 한국관광고등학교 근황관 다목적실 주최 한국관광고등학교 대상 대한민국 국적의 국내 중학교 재학생 영어부문의 경우 영어권 국가에서 2년 이상 체류한 사실이 없는 자로 자격 요건에 벗어날 때에는 수상이 취소될 수 있음 예선 통과자는 본선 당일출입국사실증명서 1부 제출 응모부문 영어 일본어 중국어 주제 국내외 문화 유적 및 관광지 소개 자신의 여행 체험 관광 상품 소개 택1 후원 문화체육관광부 중소벤처기업부 중소벤처기업진흥공단 한국관광공사 한국관광협회중앙회 경기관광공사 주대한민국일본국대사관 주한 중국대사관 주한영국문화원 일본국제교류기금 서울문화센터 한국관광통역안내사협회 경기도관광협회 주 하나투어 접수기한 2024년 5월 6일 월 5월 16일 목 17시 까지 접수 마감 시각에는 시스템 접속이 원활하지 않을 수 있으니 가급적 사전접수 요망
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86104,2024년 제11회 학교폭력예방 웹툰 영상 공모전,2024년 제11회 학교폭력예방 웹툰 영상 공모전 대상 강원특별자치도 내 초 중 고등학생 및 만 18세 이하 아동 청소년 공모 분야 웹툰 영상 주최 후원 국립춘천병원 강원특별자치도경찰청 강원특별자치도교육청 접수기간 2024년 4월 26일 금 6월 2일 일 24 00 발표 2024년 6월 12일 수 10 00 국립춘천병원 홈페이지 수상자 개별연락 주제 학교폭력을 예방하기 위한 아이디어 친구들과 함께하는 학교폭력 예방법 학교폭력의 방어자가 되는 방법 학교폭력 예방의 중요성 등
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86106,2024 D2B Design to Business 디자인 페어,2024 D2B Design to Business 디자인 페어 출품부문 기업부문 기업이 제시한 물품의 디자인 참여기업별 과제내용은 대회 홈페이지를 통해 공지 예정 자유부문 디자이너가 자유롭게 창안 또는 개선한 디자인 자유부문 내에 물품분야를 지정하여 해당 물품은 정해진 분야로 출품하고 그 외 작품은 기타 분야로 출품 출품자격 만 18세 이상의 개인 또는 팀으로 출품 가능 팀 당 총 2명으로 제한 참여기업과 출품자 간에 고용관계가 있거나 출품작이 출품자가 소속된 회사의 업무영역에 속하는 경우에는 응모자격 없음 예 A 가구회사 직원이 가구를 출품 단 A가 허락한 경우는 자유출품부문 응모자격 인정 출품 전에 이미 공개된 지 1년이 경과한 작품은 출품 불가능 관련법령 디자인보호법 제36조 신규성 상실의 예외 디자인 등록요건을 갖춘 작품이어야 출품 가능 타인의 작품을 모방하지 않아야 하고 기존 타인의 디자인과 비교했을 때 새롭고 창의적이어야 함 디자인이 주는 의미나 내용 등이 일반인의 통상적인 도덕관념이나 선량한 풍속에 어긋나거나 공공질서를 해칠 우려가 없어야 함 관련법령 디자인보호법 제62조 디자인등록거절결정 신청기간 자유부문 2024 4 8 월 6 7 금 23 59 까지 기업부문 2024 4 8 월 6 7 금 23 59 까지 접수방법 대회 홈페이지를 통해 온라인 접수 순서 ①회원가입 ②작품 접수 방법 대회 홈페이지에서 양식 작성 및 제출물 업로드 규격 준수 제출물 1차 디자인 초안 및 설명 2차 디자인 수정안 출원사실증명원 시스템 과부하 시 사무국 메일 d2b d2bfair or kr 로 접수 마감 연장 불가 접수 마감일은 작품접수가 폭주할 수 있으니 가급적 이전에 접수 요망 팀의 경우 모든 팀원이 회원가입을 해야 함 자세한 방법은 홈페이지를 통해 확인 수상자 특전 및 유의사항 D2B 썸머스쿨 운영을 통한 다양한 특전 제공 썸머스쿨은 1차 합격자 대상 필수 교육으로 진행하며 구체적인 사항은 추후 공지 예정 공모전 시상내역 대 상 산업통상자원부 1 1점 300만원 금 상 특허청 1 한국무역협회 1 2점 각 200만원 은 상 후원기관 한국발명진흥회 3 디자인지식재산권협회 3 6점 각 100만원 참여기업 개별 참여기업 미정 각 100만원 동 상 디자인지식재산권협회 10점 입 선 디자인지식재산권협회 약 30점 공로상 특허청장상 총 400만원 최다 출품 공로자 1점 참가작 최대 증가 공로자 1점 대상 수상작 배출 공로자 1점 최대 입상작 배출 공로자 1점 는 해당 기관 또는 기업의 작품수임 상장은 수여기관에 따라 팀당 1개만 제공될 수 있음 공로상 2년 연속수상 및 중복수상 불가 심사 결과에 따라 시상 내역 및 시상 건수는 변경될 수 있음 문의 02 3153 7612
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86116,제4회 호남학산책 원고 공모전,제4회 호남학산책 원고 공모전 재 한국학호남진흥원은 호남학산책 메일링서비스를 통해 호남의 역사문화자원을 소개하고 있습니다 호남의 역사문화자원을 경험한 일반인의 사례 발굴 및 대중적 확산을 위해 일반인을 대상으로 호남학산책 메일링서비스 원고를 공모하오니 많은 관심과 참여 부탁드립니다 공모주제 호남의 문화 예술 역사 명소 등에 대한 창작 원고 및 본인의 체험을 바탕으로 한 수기 및 칼럼 지원자격 대한민국 누구나 모집기간 공모기간 2024년 4월 12일 금 5월 10일 금 접수기간 2024년 5월 03일 금 5월 10일 금 출품규격 파일형식 한글파일 hwp 원 고 량 200자 원고지 기준 30매 내외 40매 이상 원고 심사 제외 글자체 제한없음 13pt 줄간격 160 제출서류 신청서 1부 공고문 참조 개인정보수집 이용 제공 동의서 1부 공고문참조 공모전 원고 1부 이력서 1부 자유양식 공모전 시상내역 대 상 1편 200만원 최우수상 1편 150만원 우 수 상 1편 100만원 장 려 상 1편 50만원 지원방법 직접방문 광주광역시 광산구 소촌로 152번길 53 27 재 한국학호남진흥원 기획연구부 온라인접수 kamjabong hiks or kr 문의 사항 062 603 9623
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86117,부산교통공사 시민톡톡아이디어 공모전,부산교통공사 시민톡톡아이디어 공모전 공모 내용 부산도시철도 안전 재정 고객 사회적 가치 관련 아이디어 지원 자격 도시철도 관심있는 누구나 모집 기간 2024 1 1 2024 12 31 연중 상시 지원 방법1 부산교통공사 홈페이지 배너 클릭 2 부산교통공사 홈페이지 고객참여 시민톡톡아이디어3 메일접수 haerin48 humetro busan kr 시상내역1 공모전 상금 금상 200만원 은상 100만원 동상 30만원 장려상 10만원 참여상 5만원2 표창 금상 은상 동상 문의 사항 부산교통공사 시민제안 담당자 051 640 7587
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86119,제14회 옥천동요제,제14회 옥천동요제 접수기간 2024년 4월 01일 월 4월 25일 목 참가자격 옥천관내 유치부 및 초등부 중창 합창부분 학 교 팀 초등학교 아동 유 아 팀 초등 입학전 아동 어린이집 유치원 팀 참가부문 중창 합창으로 참가인원은 중창 2 15명 합창 16 30명 시상내역 대상 1팀 상금 80만원 금상 1팀 상금 50만원 은상 2팀 상금 30만원 동상 3팀 상금 20만원 인기상 1팀 상금 10만원 장려상 수상한 팀 제외 상장
https://www.wevity.com/?c=find&s=1&mode=end&gbn=viewok&gp=1&ix=86120,포천시 농특산물 통합브랜드 네이밍 공모전,포천시 농특산물 통합브랜드 네이밍 공모전 공모 주제 포천시만의 깨끗하고 신선한 농특산물의 이미지를 잘 표현해주세요 누구에게나 친근하게 다가갈 수 있는 함축적으로 표현한 독창적인 네임을 지어주세요 공모 내용 포천시의 고유한 지역 특성과 정체성이 반영된 참신하고 독창적인 농특산물 통합브랜드 개발을 통해 시민들의 시정 관심을 제고하고 공감대를 형성 지원 자격 포천에 관심있는 누구나 전국 공모 모집 기간 2024 4 11 목 4 28 일 18일간 지원 방법 온라인 제출 https forms gle zoNzkg79o7Kt8EDWA 공모전 시상내역 대상 100만원 1명 우수상 50만원 3명 장려상 10만원 10명 문의 사항 031 538 3723 포천시청 농업정책과
